carrier,serving_cellset,count
310260,203-2300/203-1125/203-68886/203-1125/203-5035,1
310260,203-2300/203-1125/203-68886/203-1125/203-5035/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-5035/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-5035/203-1125/203-1125/203-1125,1
310260,203-66786/203-1125/203-68886/203-1125,1
310260,203-66786/203-1125/203-68886/203-1125/203-5035,1
310260,234-1125/203-1125/203-68886,1
310260,234-1125/203-1125/203-68886/203-5035,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125/203-1125,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125/203-1125/203-1125,1
310260,234-1125/203-1125/203-68886/203-5035/203-1125/203-1125/203-1125/203-1125,1
310260,74-2300/74-1125/74-5035,1
310260,482-66786/482-1125/482-1125,1
310260,468-66786/493-1125,1
310260,468-66786/87-1125,1
310260,206-66786/206-1125/43-5035/43-1125/43-5035,2
310260,206-66786/43-1125,3
310260,87-66786/190-1125,1
310260,494-1125/494-66786,2
310260,494-66786/494-1125/494-2300,1
310260,494-66786/494-1125/494-2300/494-1125,1
310260,62-66786/494-1125,1
310260,206-66786/206-1125/43-5035/43-5035/43-5035,1
310260,234-1125/234-2300/234-68886/234-2300,1
310260,121-1125/121-2300,2
310260,190-1125/190-2300/190-68886,2
310260,190-1125/190-66786,2
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,203-2300/203-1125/203-68886/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125/203-1125,1
310260,96-2300,1
310260,400-66786,2
310260,443-66786/443-5035/443-1125,1
310260,487-2300,1
310260,482-2300/482-47090/482-47291,2
310260,487-2300/487-47090/487-47291/487-47291,1
310260,487-2300/487-47090/487-47291/487-47291/487-1125,1
310260,96-1125,1
310260,96-1125/96-66786/401-2300,1
310260,160-2300/160-1125/160-68886,1
310260,490-1125/490-47090/490-47291/490-66786/490-47090/490-47291/62-1125/62-68886,1
310260,490-1125/490-47090/490-47291/490-66786/490-47090/490-47291/62-1125/62-68886/62-5035,1
310410,277-9820,18
310410,143-9820,11
310410,455-850,11
310410,124-850,18
310410,437-850,5
310410,445-5110,27
310410,472-850,8
310410,416-850,44
310410,208-850,19
310410,123-850,23
310410,52-66461,7
310410,374-9820,7
310410,66-9820,6
310410,230-66461,3
310410,111-66461,3
310410,24-66461,1
310410,305-66461,2
310410,128-9820,5
310410,491-850,11
310410,427-850,13
310410,489-5110,10
310410,455-5110,11
310410,397-5110,15
310410,200-9820,6
310410,347-9820,4
310410,329-850,49
310410,294-850,8
310410,258-850,9
310410,204-9820,12
310410,247-9820,23
310410,234-850,12
310410,164-850,31
310410,251-5110,11
310410,119-5110,24
310410,471-5110,19
310410,70-850,2
310410,187-850,8
310410,421-9820,4
310410,269-850,10
310410,94-850,16
310410,411-5110,16
310410,116-66461,2
310410,37-66461,9
310410,394-66461,4
310410,494-66461,1
310410,168-850,13
310410,447-850,1
310410,89-850,14
310410,29-850,6
310410,27-5110,45
310410,304-66461,1
310410,29-9820,4
310410,60-850,8
310410,81-850,11
310410,384-850,7
310410,115-850,2
310410,203-9820,4
310410,120-9820,1
310410,36-66461,1
310410,201-850,11
310410,138-850,2
310410,154-5110,20
310410,115-9820,11
310410,478-850,1
310410,456-850,4
310410,479-850,1
310410,283-850,18
310410,42-850,3
310410,471-850,11
310410,141-5110,2
310410,308-850,4
310410,469-850,13
310410,90-5110,5
310410,263-9820,4
310410,140-5110,10
310410,128-5110,3
310410,132-850,2
310410,136-850,2
310410,51-850,9
310410,80-5110,13
310410,98-850,13
310410,298-5110,25
310410,344-66461,3
310410,58-9820,2
310410,116-850,2
310410,211-850,1
310410,282-9820,2
310410,45-850,1
310410,43-850,2
310410,186-850,2
310410,65-850,3
310410,286-850,1
310410,335-9820,1
310410,352-850,4
310410,238-850,1
310410,227-5110,1
310410,386-66461,1
310410,387-66461,3
310410,180-850,2
310410,210-850,2
310410,368-850,2
310410,73-5110,3
310410,465-5110,3
310410,306-66461,1
310410,293-850,4
310410,292-850,1
310410,351-850,1
310410,406-850,1
310410,323-9820,1
310410,396-9820,1
310410,447-66461,1
310410,102-66461,2
310410,373-66461,1
310410,234-66461,1
310410,409-66461,2
310410,195-66461,1
310410,199-850,1
310410,35-850,1
310410,66-5110,1
310410,7-5110,1
310410,79-850,1
310410,230-5110,1
310410,208-850/310-9720/154-66986,69
310410,208-850/154-66986/289-66461,40
310410,491-850/435-9720/214-66986,45
310410,491-850/214-66986,16
310410,168-850/437-9720/449-66986,38
310410,168-850/449-66986/52-66461,15
310410,168-850/53-5330/52-66461,2
310410,168-850/53-5330/52-66461/449-66986,2
310410,168-850/52-66461/449-66986,9
310410,329-850/403-9720/94-9820,45
310410,329-850/409-66461/10-66986,109
310410,335-850/436-9720/421-66986,6
310410,335-850/421-66986/494-66461,5
310410,416-850/15-5330,38
310410,416-850/15-5330/321-66986,32
310410,416-850/143-9820,37
310410,416-850/143-9820/61-52740/61-52941/118-53139,1
310410,416-850/61-52941/61-52740/118-53139,1
310410,308-850/90-5110/89-66461,23
310410,308-850/89-66461,14
310410,416-850/285-66461/321-66986,68
310410,329-850/403-9720/409-66461,56
310410,329-850/409-66461/10-66986/403-9720/94-9820,1
310410,329-850/94-9820,59
310410,298-5110/321-66986/416-850,25
310410,143-9820/85-9720/321-66986,17
310410,143-9820/321-66986/285-66461,18
310410,143-9820/416-850,10
310410,263-9820/310-9720/154-66986,3
310410,263-9820/310-9720/154-66986/289-66461,3
310410,263-9820/154-66986/289-66461,1
310410,204-9820/311-9720/153-66986,2
310410,204-9820/311-9720/153-66986/387-66461,2
310410,387-66461/311-9720/153-66986/204-9820,9
310410,102-66461/115-850/230-5110,1
310410,102-66461/115-850/230-5110/421-9820,1
310410,89-850/309-9720/344-66461,16
310410,384-850/311-9720/153-66986,15
310410,416-850/298-5110,21
310410,416-850/298-5110/321-66986,19
310410,123-850/421-66986/335-850,1
310410,397-5110/154-66986/208-850,34
310410,397-5110/154-66986/208-850/289-66461,9
310410,52-66461/437-9720/449-66986/374-9820,10
310410,52-66461/437-9720/449-66986/374-9820/168-850,6
310410,52-66461/437-9720/449-66986/374-9820/168-850/445-5110,3
310410,469-850/61-52740/61-52941/118-53139,55
310410,445-5110/449-66986/168-850,22
310410,308-850/89-66461/321-66986,1
310410,308-850/285-66461/321-66986,2
310410,308-850/94-9820,3
310410,308-850/94-9820/321-66986,1
310410,491-850/435-9720,1
310410,445-5110/449-66986/168-850/52-66461,7
310410,27-5110/155-66986/89-850,37
310410,465-5110/103-66986/187-850,10
310410,465-5110/103-66986/187-850/496-66461,1
310410,73-5110/81-850,11
310410,140-5110/104-66986/60-850,15
310410,140-5110/104-66986/60-850/447-66461,11
310410,197-5330/89-850/155-66986,3
310410,197-5330/89-850/155-66986/344-66461,3
310410,197-5330/89-850/155-66986/344-66461/247-9820,3
310410,202-5330/214-66986/491-850,3
310410,53-5330/449-66986/168-850,1
310410,53-5330/449-66986/168-850/52-66461,1
310410,53-5330/449-66986/168-850/52-66461/374-9820,1
310410,329-850/403-9720/94-9820/58-5330,8
310410,329-850/403-9720/94-9820/58-5330/10-66986,6
310410,255-850/311-9720/153-66986,10
310410,329-850/403-9720/10-66986,35
310410,329-850/403-9720/409-66461/119-5110,6
310410,503-850/90-5110/413-66461,2
310410,147-850/86-9720/389-66461,1
310410,52-5110/448-66986/43-850,5
310410,329-850/403-9720/94-9820/10-66986,5
310410,329-850/403-9720/94-9820/10-66986/58-5330,2
310410,329-850/403-9720/94-9820/10-66986/58-5330/409-66461,1
310410,329-850/403-9720/94-9820/10-66986/58-5330/409-66461/119-5110,1
310410,168-850/445-5110/52-66461,1
310410,168-850/445-5110/52-66461/449-66986,1
310410,377-850/436-9720/421-66986,2
310410,416-850/85-9720/321-66986,66
310410,416-850/85-9720/321-66986/285-66461,5
310410,123-850/154-66986/208-850,11
310410,255-850/49-5330/387-66461,2
310410,255-850/153-66986/387-66461,8
310410,344-66461/309-9720/155-66986/247-9820,12
310410,316-66461/209-9720/420-66986/203-9820,2
310410,37-66461/315-52740/24-52941/270-53139,12
310410,37-66461/315-52740/24-52941/270-53139/15-66986,10
310410,37-66461/315-52740/24-52941/270-53139/15-66986/94-850,7
310410,394-66461/36-66986/29-850/154-5110,6
310410,409-66461/403-9720/10-66986/94-9820,11
310410,409-66461/403-9720/10-66986/94-9820/329-850,10
310410,195-66461/402-9720/480-66986/282-9820,1
310410,195-66461/402-9720/480-66986/282-9820/210-850,1
310410,195-66461/402-9720/480-66986/282-9820/210-850/450-5330,1
310410,195-66461/402-9720/480-66986/282-9820/210-850/450-5330/66-5110,1
310410,409-66461/403-9720/10-66986/94-9820/329-850/119-5110,3
310410,201-850/88-9720/199-66986,2
310410,201-850/88-9720/199-66986/431-66461,2
310410,201-850/88-9720/199-66986/431-66461/131-9820,2
310410,283-850/89-9720/383-66986,10
310410,283-850/89-9720/383-66986/141-5110,1
310410,427-850/209-9720/420-66986,74
310410,277-5110,2
310410,277-5110/274-66986/279-850,1
310410,141-5110/383-66986/283-850,1
310410,351-5110,2
310410,351-5110/136-850,4
310410,351-5110/136-850/319-66461,4
310410,154-5110/36-66986/29-850/394-66461,10
310410,136-850/378-5110,2
310410,60-850/276-9720/104-66986,40
310410,60-850/104-66986/447-66461,24
310410,60-850/104-66986,6
310410,179-850/315-52740/24-52941/270-53139,3
310410,179-850/270-53139/24-52941/315-52740,1
310410,179-850/15-66986/37-66461,1
310410,37-66461/315-52740/24-52941/270-53139/15-66986/179-850,2
310410,116-66461/291-9720/495-66986/371-9820,3
310410,455-850/274-5330/371-9820,2
310410,455-850/371-9820,9
310410,416-850/321-66986/285-66461,6
310410,94-850/53-5330/52-66461,1
310410,94-850/53-5330/52-66461/449-66986,1
310410,94-850/52-66461/449-66986,5
310410,94-850/285-66461/321-66986,1
310410,94-850/437-9720/449-66986,6
310410,94-850/449-66986/52-66461,3
310410,94-850/437-9720/52-66461,3
310410,94-850/437-9720/52-66461/53-5330,1
310410,94-850/437-9720/52-66461/53-5330/449-66986,1
310410,44-850/90-5110/89-66461,8
310410,329-850/403-9720/10-66986/119-5110,5
310410,329-850/403-9720/10-66986/119-5110/409-66461,2
310410,329-850/403-9720/94-9820/409-66461,1
310410,329-850/403-9720/94-9820/409-66461/58-5330,1
310410,329-850/403-9720/94-9820/409-66461/58-5330/10-66986,1
310410,329-850/403-9720/94-9820/409-66461/58-5330/10-66986/119-5110,1
310410,491-850/435-9720/214-66986/455-5110,6
310410,491-850/435-9720/214-66986/455-5110/277-9820,1
310410,491-850/435-9720/214-66986/455-5110/277-9820/310-9720/154-66986/263-9820,1
310410,52-66461/437-9720/449-66986/374-9820/94-850,1
310410,52-66461/437-9720/449-66986/374-9820/94-850/445-5110,1
310410,416-850/85-9720/285-66461,9
310410,416-850/85-9720/285-66461/321-66986,1
310410,416-850/85-9720/285-66461/321-66986/298-5110,1
310410,416-850/85-9720/285-66461/321-66986/298-5110/143-9820,1
310410,208-850/153-66986/387-66461,2
310410,187-850/277-9720/103-66986,20
310410,187-850/103-66986/94-66461,2
310410,81-850/73-5110,38
310410,81-850/344-66461/155-66986,1
310410,329-850/403-9720,86
310410,455-850/411-5110/116-66461,2
310410,455-850/411-5110/116-66461/495-66986,2
310410,238-850/227-5110/64-66461,8
310410,308-850/90-5110/89-66461/95-9820,1
310410,329-850/403-9720/409-66461/10-66986,3
310410,329-850/403-9720/409-66461/10-66986/58-5330,2
310410,415-850/439-52740/350-52941/295-53139,6
310410,416-850/85-9720/285-66461/15-5330,1
310410,416-850/85-9720/285-66461/15-5330/321-66986,1
310410,168-850/437-9720/449-66986/53-5330,1
310410,455-850/291-9720/495-66986,13
310410,182-850/315-52740/24-52941/270-53139,11
310410,182-850/315-52740/24-52941/270-53139/15-66986,4
310410,182-850/315-52740/24-52941/270-53139/15-66986/37-66461,4
310410,269-850/436-9720/421-66986,19
310410,168-850/437-9720/52-66461,15
310410,168-850/437-9720/52-66461/449-66986,4
310410,416-850/298-5110/285-66461,5
310410,416-850/298-5110/285-66461/321-66986,5
310410,124-850/404-9720/164-66986,3
310410,138-850/128-5110,10
310410,138-850/128-5110/36-66461,10
310410,308-850/36-66986/154-5110/394-66461,4
310410,308-850/36-66986/394-66461,12
310410,89-850/309-9720/155-66986,65
310410,89-850/155-66986/344-66461,60
310410,89-850/344-66461/155-66986,34
310410,89-850/344-66461,2
310410,489-5110/420-66986/427-850,15
310410,427-850/420-66986,3
310410,426-850/436-9720/421-66986,7
310410,426-850/421-66986/24-66461,7
310410,124-850/437-9720/449-66986,15
310410,124-850/449-66986/52-66461,14
310410,94-850/315-52740/24-52941/270-53139,69
310410,94-850/270-53139/24-52941/315-52740,8
310410,89-850/247-9820,13
310410,89-850/36-66986/154-5110/394-66461,1
310410,89-850/36-66986/394-66461,2
310410,136-850/351-5110,4
310410,60-850/276-9720/447-66461,3
310410,60-850/276-9720/447-66461/104-66986,2
310410,60-850/276-9720/447-66461/104-66986/396-9820,1
310410,60-850/276-9720,7
310410,60-850/377-5330,1
310410,283-850/383-66986/373-66461,4
310410,390-850/88-9720/199-66986,1
310410,390-850/199-66986/314-66461,1
310410,390-850/88-9720/131-9820,1
310410,94-850/15-66986/37-66461,30
310410,455-850/495-66986/116-66461,4
310410,124-850/52-66461/449-66986,10
310410,416-850/85-9720,55
310410,90-5110/170-850/386-66461,3
310410,170-850/90-5110/386-66461,11
310410,170-850/386-66461,14
310410,469-850/118-53139/61-52941/61-52740,15
310410,293-850/178-9720/500-66986,7
310410,293-850/178-9720/500-66986/306-66461,1
310410,293-850/178-9720/500-66986/306-66461/498-5330,1
310410,293-850/178-9720/500-66986/306-66461/498-5330/277-5110,1
310410,283-850/89-9720/383-66986/423-5110,2
310410,51-850/88-9720/218-66986,2
310410,51-850/88-9720/218-66986/53-66461,2
310410,51-850/88-9720/218-66986/53-66461/131-9820,2
310410,51-850/88-9720/218-66986/53-66461/131-9820/15-66986,1
310410,51-850/88-9720/218-66986/53-66461/131-9820/15-66986/37-66461,1
310410,51-850/15-66986/37-66461,1
310410,29-850/36-66986/154-5110/394-66461,22
310410,29-850/36-66986/394-66461,15
310410,27-5110/155-66986/89-850/344-66461,9
310410,251-5110/153-66986/384-850,5
310410,247-9820/309-9720/155-66986,5
310410,247-9820/155-66986/344-66461,7
310410,89-850/247-9820/155-66986/89-850,1
310410,94-850/315-52740/24-52941,1
310410,277-5110/500-66986/293-850,1
310410,187-850/103-66986,4
310410,171-850/311-9720/153-66986,19
310410,171-850/153-66986/387-66461,11
310410,171-850/103-66986,1
310410,171-850/311-9720/387-66461,4
310410,208-850/214-66986,1
310410,149-850/436-9720/421-66986,10
310410,149-850/421-66986/494-66461,2
310410,149-850/214-66986,1
310410,124-850/437-9720/52-66461,7
310410,80-5110/421-66986/149-850,7
310410,80-5110/421-66986/149-850/494-66461,5
310410,445-5110/449-66986/124-850,9
310410,416-850/285-66461,1
310410,491-850/285-66461/321-66986,1
310410,491-850/143-9820,1
310410,491-850/15-5330,1
310410,491-850/15-5330/143-9820,1
310410,251-5110/153-66986/171-850,4
310410,119-5110/10-66986/329-850,35
310410,416-850/298-5110/321-66986/85-9720,1
310410,416-850/298-5110/321-66986/85-9720/285-66461,1
310410,329-850/403-9720/94-9820/58-5330/10-66986/119-5110,3
310410,208-850/310-9720/154-66986/397-5110,2
310410,329-850/403-9720/58-5330,13
310410,329-850/403-9720/58-5330/10-66986,6
310410,329-850/403-9720/58-5330/10-66986/119-5110,4
310410,329-850/403-9720/409-66461/119-5110/10-66986,4
310410,329-850/403-9720/10-66986/58-5330,2
310410,409-66461/403-9720/10-66986/94-9820/329-850/58-5330,1
310410,285-66461/85-9720/321-66986/143-9820,1
310410,128-9820/209-9720/420-66986,2
310410,128-9820/420-66986/305-66461,2
310410,472-850/437-9720/52-66461,7
310410,472-850/52-66461/449-66986,14
310410,416-850/85-9720/180-66461,2
310410,416-850/85-9720/180-66461/298-5110,1
310410,416-850/85-9720/180-66461/298-5110/321-66986,1
310410,427-850/420-66986/305-66461,22
310410,445-5110/449-66986/472-850,8
310410,455-5110/214-66986/491-850,41
310410,491-850/214-66986/111-66461,9
310410,329-850/115-9820,38
310410,27-5110/155-66986/164-850,24
310410,200-9820/310-9720/154-66986,1
310410,200-9820/154-66986/289-66461,1
310410,164-850/197-5330/344-66461,8
310410,164-850/344-66461/155-66986,38
310410,329-850/403-9720/115-9820,21
310410,164-850/154-66986/289-66461,1
310410,471-850/436-9720/421-66986,18
310410,471-850/421-66986/24-66461,16
310410,471-850/154-66986/289-66461,1
310410,472-850/437-9720/449-66986,11
310410,472-850/449-66986/52-66461,9
310410,472-850/421-66986/24-66461,1
310410,472-850/421-66986/24-66461/321-66986,1
310410,472-850/180-66461/321-66986,2
310410,98-850/90-5110/386-66461,17
310410,98-850/386-66461,17
310410,98-850/118-53139/61-52941/61-52740,2
310410,416-850/180-66461/321-66986,37
310410,224-850/90-5110/89-66461,1
310410,224-850/89-66461,2
310410,417-850/437-9720/449-66986,7
310410,417-850/52-66461/449-66986,2
310410,417-850/437-9720/449-66986/53-5330,1
310410,411-5110/495-66986/455-850,19
310410,411-5110/495-66986/455-850/116-66461,11
310410,312-850/315-52740/24-52941/270-53139,10
310410,312-850/315-52740/24-52941/270-53139/15-66986,4
310410,312-850/315-52740/24-52941/270-53139/15-66986/37-66461,3
310410,305-850/436-9720/421-66986,7
310410,417-850/449-66986/52-66461,2
310410,445-5110/449-66986/417-850,4
310410,143-9820/285-66461/321-66986,11
310410,143-9820/416-850/85-9720/321-66986,2
310410,143-9820/416-850/85-9720/321-66986/285-66461,1
310410,347-9820/404-9720/164-66986,1
310410,347-9820/404-9720/164-66986/170-66461,1
310410,347-9820/164-66986/170-66461,1
310410,329-850/403-9720/409-66461/58-5330,14
310410,329-850/403-9720/409-66461/58-5330/10-66986,6
310410,122-850/90-5110/386-66461,10
310410,329-850/403-9720/409-66461/58-5330/119-5110,6
310410,329-850/403-9720/409-66461/58-5330/119-5110/10-66986,5
310410,416-850/85-9720/321-66986/15-5330,3
310410,416-850/85-9720/321-66986/15-5330/285-66461,1
310410,416-850/85-9720/321-66986/15-5330/285-66461/143-9820,1
310410,416-850/85-9720/321-66986/15-5330/285-66461/143-9820/298-5110,1
310410,123-850/310-9720/154-66986,2
310410,123-850/310-9720/154-66986/397-5110,1
310410,267-850/311-9720/387-66461,1
310410,168-850/437-9720/449-66986/445-5110,6
310410,427-850/209-9720/420-66986/435-9720/214-66986/277-9820,1
310410,416-850/15-5330/285-66461,3
310410,416-850/15-5330/285-66461/321-66986,3
310410,416-850/15-5330/285-66461/321-66986/143-9820,1
310410,90-5110/122-850/386-66461,2
310410,143-9820/85-9720/321-66986/416-850,1
310410,143-9820/85-9720/321-66986/416-850/285-66461,1
310410,143-9820/85-9720/321-66986/416-850/285-66461/298-5110,1
310410,143-9820/85-9720/321-66986/416-850/285-66461/298-5110/15-5330,1
310410,294-850/402-9720/480-66986,5
310410,294-850/195-66461/480-66986,9
310410,294-850/480-66986/195-66461,6
310410,478-850/230-5110/102-66461,2
310410,478-850/102-66461,4
310410,81-850/103-66986/496-66461,3
310410,456-850/311-9720/387-66461,5
310410,456-850/153-66986/387-66461,6
310410,456-850/247-9820,1
310410,456-850/197-5330/247-9820,1
310410,187-850/103-66986/496-66461,7
310410,201-850/276-9720/104-66986,15
310410,201-850/104-66986/447-66461,14
310410,201-850/276-9720/396-9820,1
310410,201-850/276-9720,19
310410,201-850/377-5330,3
310410,124-850/315-52740/24-52941/270-53139,19
310410,124-850/24-52941/315-52740/270-53139,6
310410,124-850/15-66986/230-66461,10
310410,124-850/24-52941/270-53139,2
310410,124-850/371-9820,1
310410,471-850/52-66461/449-66986,1
310410,80-5110/421-66986/471-850,11
310410,471-850/315-52740/24-52941/270-53139,1
310410,471-850/436-9720/24-66461,3
310410,471-850/24-66461/421-66986,2
310410,80-5110/421-66986/471-850/24-66461,5
310410,234-850/36-66986/394-66461,34
310410,234-850/394-66461/36-66986,24
310410,164-850/197-5330/344-66461/155-66986,4
310410,164-850/247-9820,31
310410,234-850/36-66986/394-66461/154-5110,11
310410,164-850/309-9720/155-66986,20
310410,164-850/155-66986/344-66461,23
310410,164-850/197-5330/247-9820,6
310410,154-5110/36-66986/234-850/394-66461,14
310410,234-850/394-66461,6
310410,234-850/36-66986/154-5110/394-66461,8
310410,164-850/309-9720/344-66461,13
310410,456-850/311-9720/153-66986,3
310410,427-850/420-66986/305-66461/155-66986,1
310410,427-850/344-66461/155-66986,1
310410,427-850/155-66986/344-66461,3
310410,164-850/309-9720/247-9820,12
310410,128-5110/36-66461,9
310410,140-5110/104-66986/201-850,5
310410,329-850/403-9720/40-9820,8
310410,329-850/40-9820,10
310410,35-850/471-5110,17
310410,204-850/402-9720/282-9820,1
310410,204-850/480-66986/195-66461,5
310410,115-850/230-5110/102-66461,9
310410,204-850/402-9720/480-66986,4
310410,204-850/102-66461,1
310410,187-850/103-66986/465-5110,2
310410,187-850/153-66986/387-66461,1
310410,225-850,3
310410,225-850/274-66986/71-66461,2
310410,60-850/383-66986/373-66461,1
310410,390-850,1
310410,94-850/315-52740/24-52941/270-53139/15-66986,27
310410,94-850/315-52740/24-52941/270-53139/15-66986/37-66461,21
310410,94-850/37-66461/15-66986,4
310410,335-850/90-5110/386-66461,4
310410,335-850/386-66461,3
310410,181-850/437-9720/52-66461,2
310410,181-850/52-66461/449-66986,2
310410,181-850/321-66986/285-66461,1
310410,181-850/143-9820,1
310410,227-5110/238-850/64-66461,4
310410,445-5110/449-66986/352-850,2
310410,416-850/143-9820/15-5330,2
310410,416-850/143-9820/15-5330/321-66986,1
310410,7-5110/164-66986/199-850,4
310410,199-850/404-9720/164-66986,9
310410,199-850/164-66986/170-66461,4
310410,489-5110/420-66986/427-850/305-66461,2
310410,94-850/24-52941/315-52740,2
310410,94-850/315-52740,2
310410,164-850/309-9720/344-66461/155-66986,1
310410,168-850/374-9820,1
310410,308-850/344-66461/155-66986,1
310410,143-9820/85-9720/285-66461,5
310410,298-5110/321-66986/416-850/449-66986/168-850,1
310410,427-850/420-66986/316-66461,23
310410,171-850/387-66461/153-66986,2
310410,329-850/403-9720/58-5330/409-66461,4
310410,329-850/403-9720/58-5330/409-66461/10-66986,2
310410,329-850/403-9720/58-5330/409-66461/10-66986/119-5110,1
310410,123-850/321-66986/416-850,1
310410,89-850/27-5110/344-66461,6
310410,89-850/27-5110/344-66461/155-66986,5
310410,445-5110/449-66986/124-850/52-66461,3
310410,203-9820/209-9720/420-66986,5
310410,203-9820/420-66986,3
310410,33-9820/181-9720/461-66986,1
310410,33-9820/461-66986/438-66461,1
310410,143-9820/85-9720/321-66986/285-66461,2
310410,247-9820/309-9720/155-66986/344-66461,2
310410,344-66461/309-9720/155-66986/247-9820/89-850,1
310410,377-5330/104-66986/60-850,1
310410,51-5330/420-66986/427-850,1
310410,267-850/311-9720/153-66986,5
310410,267-850/153-66986/387-66461,2
310410,251-5110/153-66986/267-850,3
310410,471-5110/35-850,28
310410,115-850/230-5110,7
310410,210-850/402-9720/195-66461,5
310410,210-850/480-66986/195-66461,18
310410,89-850/309-9720/155-66986/344-66461,7
310410,89-850/309-9720/155-66986/344-66461/247-9820,4
310410,489-5110/420-66986/427-850/316-66461,3
310410,455-5110/214-66986/491-850/305-66461,4
310410,149-850/436-9720/421-66986/80-5110,2
310410,416-850/85-9720/321-66986/285-66461/298-5110,2
310410,416-850/85-9720/321-66986/285-66461/298-5110/143-9820,2
310410,437-850/436-9720/421-66986,3
310410,437-850/421-66986/24-66461,6
310410,437-850/52-66461/449-66986,2
310410,277-9820/435-9720/214-66986,3
310410,277-9820/435-9720/214-66986/111-66461,1
310410,277-9820/214-66986/111-66461,2
310410,277-9820/214-66986/111-66461/309-9720/155-66986,1
310410,277-9820/344-66461/155-66986,1
310410,277-9820/154-66986/289-66461,1
310410,277-9820/115-9820,1
310410,294-850/409-66461/10-66986,1
310410,294-850/153-66986/387-66461,1
310410,294-850/344-66461/155-66986,2
310410,294-850/155-66986/344-66461,2
310410,294-850/394-66461/36-66986,1
310410,294-850/247-9820,1
310410,164-850/153-66986/387-66461,1
310410,251-5110/153-66986/258-850,2
310410,35-850/115-9820,1
310410,294-850/282-9820,8
310410,70-850/230-5110/102-66461,4
310410,70-850/102-66461,4
310410,70-850/282-9820,1
310410,70-850/195-66461/480-66986,1
310410,294-850/102-66461,2
310410,258-850/311-9720/387-66461,1
310410,258-850/387-66461/153-66986,1
310410,140-5110/104-66986/201-850/447-66461,1
310410,201-850/396-9820,5
310410,384-850/153-66986/387-66461,11
310410,384-850/153-66986/387-66461/155-66986,1
310410,384-850/398-66461/155-66986,1
310410,15-850/36-66986/394-66461,24
310410,15-850/36-66986/394-66461/154-5110,7
310410,15-850/36-66986/154-5110/394-66461,5
310410,283-850/383-66986/405-66461,2
310410,306-66461/178-9720/500-66986/212-9820,2
310410,293-850/500-66986/306-66461,4
310410,89-850/155-66986/398-66461,1
310410,89-850/398-66461,1
310410,260-850/435-9720/214-66986,4
310410,260-850/435-9720/214-66986/455-5110,1
310410,89-850/309-9720/155-66986/398-66461,1
310410,89-850/309-9720/155-66986/398-66461/247-9820,1
310410,455-5110/214-66986/260-850,4
310410,455-5110/214-66986/260-850/198-66461,2
310410,210-850/402-9720/480-66986,12
310410,210-850/195-66461/480-66986,17
310410,199-850/164-66986,1
310410,416-850/285-66461/321-66986/94-9820,1
310410,416-850/94-9820,2
310410,416-850/403-9720/94-9820,1
310410,416-850/403-9720/94-9820/58-5330,1
310410,416-850/403-9720/94-9820/58-5330/119-5110,1
310410,416-850/403-9720/94-9820/58-5330/119-5110/10-66986,1
310410,230-5110/115-850/102-66461,1
310410,119-5110/10-66986/329-850/409-66461,2
310410,210-850/402-9720/282-9820,9
310410,210-850/402-9720/282-9820/66-5110,1
310410,210-850/402-9720/282-9820/66-5110/195-66461,1
310410,210-850/402-9720/282-9820/66-5110/195-66461/480-66986,1
310410,279-850,2
310410,60-850/104-66986/140-5110,1
310410,60-850/104-66986/140-5110/447-66461,1
310410,60-850/104-66986/140-5110/447-66461/396-9820,1
310410,426-850/88-9720/199-66986,1
310410,426-850/88-9720/199-66986/431-66461,1
310410,283-850/89-9720/383-66986/178-5330,4
310410,283-850/89-9720/383-66986/178-5330/315-52740/24-52941/270-53139,1
310410,283-850/89-9720/383-66986/178-5330/315-52740/24-52941/270-53139/15-66986,1
310410,283-850/89-9720/383-66986/178-5330/315-52740/24-52941/270-53139/15-66986/94-850,1
310410,426-850,1
310410,29-850/36-66986/154-5110/394-66461/36-66461,1
310410,319-66461/351-5110,1
310410,154-5110/36-66986/308-850/394-66461,1
310410,89-850/197-5330/344-66461,5
310410,89-850/197-5330/344-66461/155-66986,4
310410,89-850/27-5110/247-9820,2
310410,60-850/396-9820,3
310410,164-850/247-9820/309-9720/247-9820,1
310410,164-850/27-5110/344-66461,7
310410,238-850/64-66461,7
310410,455-850/411-5110,1
310410,124-850/24-52941/270-53139/315-52740,1
310410,124-850/270-53139,1
310410,234-850/247-9820,1
310410,234-850/344-66461/155-66986,1
310410,164-850/309-9720,3
310410,124-850/421-66986/24-66461,1
310410,471-850/449-66986/52-66461,3
